loss,simulation_number
363820.8839838818,1
0.9293424382376202,2
1922355.8711938327,3
272.58268668054455,4
41435.3450300665,5
193850.3251391486,6
28598.408340592552,7
44667.98032478804,8
654.5804410247781,9
407177.28993466217,10
973364.4367520536,11
1702991.896261761,12
4430926.991690522,13
3066.9428490778228,14
282250.421573532,15
702.6414249397296,16
12833.067009533212,17
1.0355490218637888,18
0.04538934458719924,19
201.22036494823325,20
3879733.053954215,21
2103.436580812852,22
367618.7366654221,23
0.3352316736543164,24
38.15342302662921,25
892.8397343873223,26
372.37572709505974,27
482.07104514949845,28
1515323.5797050658,29
42294.04999178914,30
5.434882907819576,31
2.2823891370659046,32
45134.61724631703,33
767.6353004960882,34
6060832.813917215,35
29.61169747498371,36
1.1443632195490106e-06,37
893.4781068600607,38
94.43006162160039,39
713.5057877151779,40
0.5745637454079294,41
3.695288933433413,42
0.009389894664036388,43
272.2614554641281,44
257990.81099969408,45
13047.763837776743,46
942743.0569736079,47
9.09812020463849e-06,48
281692.14175558405,49
0.02299507966122677,50
2003.377420038844,51
296.84060967220273,52
10.679450956043437,53
9.408731642361142e-13,54
7676.688758763554,55
260430.0428305487,56
0.00019377250485897915,57
4925005.299478839,58
151.20041560914086,59
5366355.633055578,60
1225743.533921384,61
3567747.5639563617,62
210158.94002455808,63
2752.409393604415,64
3821016.2507342254,65
3.462504211845635e-09,66
444.5210346425191,67
544.7504010405894,68
53151.28361018151,69
445462.613918179,70
0.01053675374176913,71
800324.023795408,72
2899912.5527515546,73
428530.96612518374,74
1444.4674778007177,75
2823041.903139163,76
465432.4119554238,77
1566474.0399086499,78
133073.1211910424,79
5.159857196435769e-18,80
0.00046147756762515664,81
376.1414412424319,82
0.01063691158590281,83
0.013343047254962688,84
333590.4824283309,85
3.4360112547195182e-06,86
0.16054804156231814,87
2263504.687893101,88
275.62111462885264,89
0.0001229825908952246,90
582848.2591041424,91
0.17731277457768824,92
232319.69927439757,93
106119.80378314952,94
2562.219480678524,95
4078.4394146176433,96
4431148.35051284,97
2.1497736229602125,98
431.62207102888965,99
731.1888271985907,100
0.00042641567998192626,101
106705.36439243991,102
287222.9550974256,103
81056.19974542555,104
10.809927794707646,105
10711.789615473113,106
778.5583493207071,107
6.645252468878219e-06,108
1738064.2382718886,109
82525.93614374728,110
0.4043782179751995,111
0.05339857417173218,112
6980044.254788138,113
28684.038282769998,114
16.956909852363786,115
64216.08715805111,116
4.071320163166767e-12,117
155542.3518163299,118
216.16887221234035,119
69.2453708133637,120
9.577584125915236e-07,121
3.154309895372594e-11,122
26859.925022277017,123
3470730.9019850125,124
8.310854611275023,125
6302968.684446553,126
186962.9109498505,127
0.859754390557685,128
1344467.9971469224,129
6938.639462273856,130
1483.6522630344396,131
4919.827005353257,132
85640.53007456542,133
703314.9447120745,134
0.0006052481817176963,135
0.03411979100086613,136
1210.871767530512,137
3.4409717114444965e-10,138
76336.18810237729,139
932105.151648223,140
5111932.527619286,141
0.0031572310000592438,142
0.16584773158221283,143
2.852895645547363,144
5.1936138795231495e-11,145
2.473599495066682e-15,146
5052689.517279019,147
991.7087666178624,148
100312.9716024373,149
9959.391669719562,150
5.037110342945721e-07,151
3575189.515445637,152
2.584083630146304e-05,153
212800.8352793697,154
1747618.7874055333,155
1025073.1780114508,156
5009256.256673697,157
1530.0009856843408,158
4267498.039911974,159
0.0073153397855841105,160
1409144.20292737,161
86668.24626717452,162
550623.8674594987,163
83.434376219186,164
0.008741105681773385,165
3906282.0777229182,166
0.0023295063304546158,167
0.9951831642766295,168
0.004169294220839861,169
91367.73414620453,170
1155005.145021684,171
0.493889339160978,172
7506.206491427514,173
374095.39801151294,174
214857.63375273708,175
958591.423838961,176
26.75756710600028,177
50956.43299854942,178
553081.7343094314,179
1834506.367425667,180
5.647182918025304e-12,181
0.03855004689998638,182
0.634638689589454,183
4436.145796838862,184
5.134962771510197,185
2538433.9811000885,186
1691.3731837697947,187
107.29262460170501,188
157.02284605305906,189
239.79144407751758,190
388.3646474118667,191
140.73763892747448,192
5961358.308184663,193
5973.767655657941,194
1.1087414670092947e-12,195
1626355.5465919576,196
15.81185867493304,197
44151.701882957845,198
0.24989511915926685,199
153901.13910289286,200
1922302.8081155613,201
1054035.536696403,202
411340.46645845263,203
37007.59025447234,204
8.730357176341584e-07,205
13049.969690932248,206
3061242.8396511446,207
686.8880651333578,208
2.76577789691723e-10,209
23063.907314578344,210
5925.642490742889,211
1390.8230232226565,212
4.527975530466218e-06,213
1585110.34661713,214
4.586631030519617,215
6.216524484190871e-17,216
8.462029356799342e-13,217
51.69620043127373,218
500083.7676998234,219
1511930.2012888202,220
6776331.082538407,221
38834.309544124386,222
160.2772385471682,223
67791.68213379855,224
0.0035027981923100577,225
302765.26274363406,226
14500.909339946209,227
3917415.1578048053,228
89233.95564243005,229
2126090.6100649294,230
0.36404358496650463,231
17028.2591536362,232
521987.5714859669,233
406242.90839140274,234
1361.9795565460145,235
2.790130380408273,236
0.08187309275341306,237
7589.306865052663,238
3.086013856730259e-05,239
126841.09852247134,240
413829.5433494235,241
5591.817263185149,242
7112.2571559944245,243
1.0501926504696397,244
1.2979533782770248e-05,245
70038.46305354583,246
2075.740683058912,247
2152263.155197556,248
846681.6521737518,249
3251429.0983721083,250
20304.545605312316,251
216.823666946826,252
101104.14646593678,253
596905.7734309154,254
4955344.112364156,255
31831.08633113431,256
0.12125050392163321,257
2867402.918482551,258
3.200419786232287e-06,259
31919.151527402282,260
9.715936968904197,261
1626.8184946783224,262
1009301.2643956953,263
2745938.7642233884,264
3871915.760592625,265
0.5527668274634584,266
65970.24329076556,267
49.25244293771859,268
0.05326233880585234,269
18634.653712768584,270
37745.23367890198,271
41412.58174972762,272
20831.91275470755,273
5.535365220238609,274
1.146806263071138,275
9.58937957056339,276
6931278.45035011,277
4192976.41310554,278
6.813054552337098e-08,279
26472.12602787159,280
6259715.207422249,281
7.7644325959526865,282
1561067.0705555927,283
2678.9683413734783,284
5674683.189100427,285
58501.864599788336,286
5564071.763641262,287
1241.7494797828965,288
37092.871959139215,289
3.184013463424857,290
1.9342388540325537e-17,291
6837534.114682686,292
3833.5738908988856,293
3530677.4316336787,294
5916125.745987478,295
897179.3822902781,296
20.143818533419505,297
0.07935911067795842,298
0.3153211238751573,299
1245425.6863209908,300
1820.0785597848824,301
56583.249406564624,302
177669.47128193817,303
7.0487087330053085e-06,304
208.54122160827276,305
353324.0065119268,306
2741.321678552161,307
88.69328866554059,308
0.3445227918056071,309
704719.3795361094,310
63870.5895962566,311
1.420176733134732e-05,312
86.46523455892046,313
20.61519183276323,314
166.61294095107453,315
208374.8060482791,316
0.033751323356764264,317
13791.580385029763,318
136302.30366847568,319
0.769203626168876,320
1146714.739264046,321
23989.706802070858,322
4.0857545956673934e-17,323
1.7615241287139394e-05,324
9.609111733802303,325
61.6794289673133,326
9.833128916976129e-12,327
1482519.0584828362,328
71019.66282646391,329
4.373724512560779e-06,330
259947.7729426586,331
160.13488810028403,332
1.4627688632823513e-21,333
2.8700726065617914e-18,334
0.12738618898587353,335
6.914945339019301e-06,336
32491.139626349104,337
70.15839459287474,338
0.15775705763481035,339
0.0011263758010477028,340
3227820.3298371187,341
0.16006368465509604,342
6999666.299132543,343
157.57346768714223,344
14917.744077507881,345
382539.9454019607,346
638.1583701234101,347
5614878.118553128,348
6346858.44490572,349
2.6119646671855716e-08,350
375251.6191252151,351
2.3221220972026023e-08,352
15.532385099034858,353
1083702.2615283332,354
3.8321859482851393,355
121.1203811416281,356
470.13730050484827,357
39827.12210014503,358
4.60423253313723e-12,359
1.9993877582655446,360
32517.327512362066,361
3964288.1945184954,362
43556.61264326822,363
86351.45604608546,364
0.0029131535027064302,365
4.868463183102291e-12,366
47.81305664699711,367
6828481.9108080575,368
2.5659047974500346,369
0.08225867841550699,370
7944.120366960749,371
557612.3406624317,372
5.304120546101329e-09,373
12131.460421692884,374
241410.5819694133,375
6177828.562036407,376
4.80909304106808e-07,377
44308.652351020115,378
3019.9131840226305,379
16857.937823395834,380
20128.5086107151,381
516.6612972586692,382
1.3627753267285658,383
6692419.16602517,384
1104322.8436793159,385
3845.138008931652,386
0.00035327360084307796,387
1.1310269640331039e-05,388
1.091420501945315e-09,389
78.04993372447301,390
23313.83880159745,391
11035.220347938173,392
237.26810875312657,393
6440631.266892889,394
335431.69308288215,395
312687.01680084923,396
3705.589005843421,397
596046.6990359514,398
1.3525025004278632,399
3109725.5615936136,400
8602.011947617466,401
30.73197981472172,402
769299.8817244708,403
0.0238382041996774,404
257.0064209020042,405
889258.7385311901,406
6170926.245755229,407
224.598886192566,408
2.291761456046407,409
0.1062033631058214,410
15745.644369152431,411
20655.21020416863,412
444296.17190550396,413
1.949829443449246e-05,414
1.1534993995646292e-05,415
13203.158326146713,416
185.08553274331734,417
32.58381736666362,418
6803514.016631456,419
618327.6120194192,420
11.356128803581006,421
21539.355075225845,422
1903950.7325948128,423
131904.83090817355,424
4.8081064179880753e-08,425
26880.583961163054,426
1.665629587256299e-05,427
5880809.266252383,428
0.18731327937120043,429
8602.428495425904,430
148.4832946749518,431
0.2248073684971136,432
533.2961579695528,433
10090.773730538715,434
23871.111260381844,435
0.003891893929371226,436
2455254.894465735,437
1.6137815928503416e-07,438
264345.24233742733,439
175716.95573947395,440
164.19761985383607,441
53724.24206246903,442
1378.3744455298486,443
3315147.4539983873,444
206.58120039588908,445
30360.806127270796,446
1780.6231587827328,447
241.3560390923429,448
52912.02762958842,449
560595.2291777466,450
6920009.329933222,451
657831.555544771,452
1021166.3247905469,453
6597093.8053260585,454
347996.8430951688,455
0.005290516023974469,456
4239771.51959294,457
605.9089373339152,458
128963.32630415264,459
53.81109088115006,460
152823.45038122052,461
282.0153113107939,462
8.848769420634143e-10,463
0.028275925108719638,464
4848544.305092614,465
0.00012536495031544386,466
1716.9675014677127,467
413872.23719546816,468
161342.63746589446,469
3.1964090683018047,470
314438.2164614863,471
0.0004832150988632971,472
292932.08494228014,473
0.000640634511503396,474
2.7628991957593232e-05,475
662868.0517609329,476
5648.513324490507,477
804701.4523020799,478
7648.978049564223,479
50861.147009825174,480
49992.23395150852,481
64.1047539753907,482
14.064137897605322,483
654651.3770728534,484
1.2764362188860008e-05,485
490.33785301301805,486
4100534.94592801,487
5587660.848107869,488
3704.470593745163,489
0.15895435866023236,490
2198843.9356086347,491
6245.293657139117,492
19653.05053783405,493
2744634.736077619,494
6441225.471651479,495
9.765653388547631e-07,496
3508.4210662828586,497
0.00016099864168528665,498
2.498509119527469,499
4738.175602793129,500
2.6212009407761325e-13,501
2502274.2032787395,502
0.002563927976109659,503
393810.7605384825,504
2.296365021994347e-07,505
6.987517023455331e-07,506
